------------------------------start time:Wed May 30 16:53:08 2012[not match][2012-05-23 10:54:10.728] 021400/RnhLmCellCPT(rnhCellRoC[62]) ../src/RnhCellRoC.cpp:7901 INFO:rnhCellRoC[cellFroId 671, iubLinkFroId 146] failed to unlock cell, reason : RnhCellDataD::errorStatusNbapFailed
[not match][2012-05-23 10:57:41.532] 021400/RncLmUePT(drhDcRhC) ../src/DrhDcRhC.cpp:4144 ERROR:drhDcRhC: signal auditUeRsp received on port drhIfDcRhAuditP[11] in state running
[not match][2012-05-23 10:57:41.532] 021400/RncLmUePT rlibTraceTraceFunctions.cc:211 INFO:<key -1620443056 part 2>"eAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId "
[not match][2012-05-23 10:57:41.532] 021400/RncLmUePT rlibTraceTraceFunctions.cc:211 INFO:<key -1620443056 part 3>"0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef"
[not match][2012-05-23 10:57:41.532] 021400/RncLmUePT rlibTraceTraceFunctions.cc:211 INFO:<key -1620443056 part 4>" 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModu"
[not match][2012-05-23 10:57:41.532] 021400/RncLmUePT rlibTraceTraceFunctions.cc:211 INFO:<key -1620443056 part 5>"leId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ue"
[not match][2012-05-23 10:57:41.532] 021400/RncLmUePT rlibTraceTraceFunctions.cc:211 INFO:<key -1620443056 part 6>"AuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0"
[not match][2012-05-23 10:57:41.532] 021400/RncLmUePT rlibTraceTraceFunctions.cc:211 INFO:<key -1620443056 part 7>"},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef "
[not match][2012-05-23 10:57:41.532] 021400/RncLmUePT rlibTraceTraceFunctions.cc:211 INFO:<key -1620443056 part 8>"0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModul"
[not match][2012-05-23 10:57:41.532] 021400/RncLmUePT rlibTraceTraceFunctions.cc:211 INFO:<key -1620443056 part 9>"eId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueAuditId 0},{ueRef 0,ueModuleId 0,ueA"
[not match][2012-05-23 10:57:41.536] 021400/DrhDcRhMyClientComSubLayerPT(drhIfDcRhAuditPxyC) ../src/DrhIfDcRhAuditPxyC.cpp:308 INFO:signal auditUeReq received when no connection on conn[0]
[not match][2012-05-23 10:57:41.536] 021400/DrhDcRhMyClientComSubLayerPT(drhIfDcRhAuditPxyC) ../src/DrhIfDcRhAuditPxyC.cpp:308 INFO:signal auditUeReq received when no connection on conn[1]
[not match][2012-05-23 10:57:41.536] 021400/DrhDcRhMyClientComSubLayerPT(drhIfDcRhAuditPxyC) ../src/DrhIfDcRhAuditPxyC.cpp:308 INFO:signal auditUeReq received when no connection on conn[2]
[not match][2012-05-23 10:57:41.536] 021400/DrhDcRhMyClientComSubLayerPT(drhIfDcRhAuditPxyC) ../src/DrhIfDcRhAuditPxyC.cpp:308 INFO:signal auditUeReq received when no connection on conn[3]
[not match][2012-05-23 10:57:41.536] 021400/DrhDcRhMyClientComSubLayerPT(drhIfDcRhAuditPxyC) ../src/DrhIfDcRhAuditPxyC.cpp:308 INFO:signal auditUeReq received when no connection on conn[9]
[not match][2012-05-23 10:57:41.536] 021400/DrhDcRhMyClientComSubLayerPT(drhIfDcRhAuditPxyC) ../src/DrhIfDcRhAuditPxyC.cpp:308 INFO:signal auditUeReq received when no connection on conn[14]
[not match][2012-05-23 10:57:45.660] 021400/RnhLmCellCPT(rnhCellRoC[62]) ../src/RnhCellRoC.cpp:7901 INFO:rnhCellRoC[cellFroId 671, iubLinkFroId 146] failed to unlock cell, reason : RnhCellDataD::errorStatusNbapFailed
[not match][2012-05-23 10:57:50.012] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 95 which is larger than amount of resources left: 88, resource NOT updated
[not match][2012-05-23 10:57:50.012] 021400/RnhLmCellCPT rlibTraceTraceFunctions.cc:211 INFO:<key -1820407216 part 2>"e 2,newActiveSetSize 1,oldSfDl 128,newSfDl 0,oldCodeNo 18,oldTimePosition -1,newTimePosition -1,selectedRLinRLs 1,oldSfUl 64,newSfUl 0,oldDedChTypeUl"rnhIfCellUlDedChType_DCH",newDedChTypeUl"rnhIfCellUlDedChType_None",compModeRes 0,physicalHsChan 0,eulCellType"rnhIfCellEul_NotValid",oldIubGbrBandwidthDl 95,newIubGbrBandwid"
[not match][2012-05-23 10:57:50.012] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmCellIubLinkResourceManagerD.cpp:282 ERROR:<key -1820407216 part 3>"thDl 0,oldIubGbrBandwidthUl 101,newIubGbrBandwidthUl 0,speechOnly"exitSpeechOnly",oldRcState 2,newRcState 2}"
[not match][2012-05-23 10:57:52.840] 021400/RncLmUePT(uehDriftUeCtxtC[85]) ../src/UehDriftUeCtxtC.cpp:9351 ERROR:received DEDMEAS Req while no ded resource, ignore to avoid crash
[not match][2012-05-23 10:58:16.360] 021400/RnhLmCellCPT(rnhCellRoC[62]) ../src/RnhCellRoC.cpp:7901 INFO:rnhCellRoC[cellFroId 671, iubLinkFroId 146] failed to unlock cell, reason : RnhCellDataD::errorStatusNbapFailed
[not match][2012-05-23 10:58:46.176] 021400/RncLmUePT(uehDriftUeCtxtC[62]) ../src/UehDriftUeCtxtC.cpp:9351 ERROR:received DEDMEAS Req while no ded resource, ignore to avoid crash
[not match][2012-05-23 10:58:47.076] 021400/RnhLmCellCPT(rnhCellRoC[62]) ../src/RnhCellRoC.cpp:7901 INFO:rnhCellRoC[cellFroId 671, iubLinkFroId 146] failed to unlock cell, reason : RnhCellDataD::errorStatusNbapFailed
[not match][2012-05-23 10:59:02.588] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 19 which is larger than amount of resources left: 12, resource NOT updated
[not match][2012-05-23 10:59:02.588] 021400/RnhLmCellCPT rlibTraceTraceFunctions.cc:211 INFO:<key -1819427104 part 2>"2,newActiveSetSize 0,oldSfDl 256,newSfDl 0,oldCodeNo 22,oldTimePosition -1,newTimePosition -1,selectedRLinRLs 1,oldSfUl 4,newSfUl 0,oldDedChTypeUl"rnhIfCellUlDedChType_EDCH",newDedChTypeUl"rnhIfCellUlDedChType_None",compModeRes 0,physicalHsChan 1,eulCellType"rnhIfCellEul_Serving2ms",oldIubGbrBandwidthDl 19,newIubGbrBandwid"
[not match][2012-05-23 10:59:02.588] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmCellIubLinkResourceManagerD.cpp:282 ERROR:<key -1819427104 part 3>"thDl 0,oldIubGbrBandwidthUl 1569,newIubGbrBandwidthUl 0,speechOnly"speechNotValid",oldRcState 25,newRcState 4}"
[not match][2012-05-23 10:59:17.784] 021400/RnhLmCellCPT(rnhCellRoC[62]) ../src/RnhCellRoC.cpp:7901 INFO:rnhCellRoC[cellFroId 671, iubLinkFroId 146] failed to unlock cell, reason : RnhCellDataD::errorStatusNbapFailed
[not match][2012-05-23 10:59:48.476] 021400/RnhLmCellCPT(rnhCellRoC[62]) ../src/RnhCellRoC.cpp:7901 INFO:rnhCellRoC[cellFroId 671, iubLinkFroId 146] failed to unlock cell, reason : RnhCellDataD::errorStatusNbapFailed
[not match][2012-05-23 10:59:57.172] 021400/RncLmUePT(UehHsCellChangeC[214]) ../src/UehHsCellChangeC.cpp:7874 INFO:choice point -> false: anyway try to release aal2 connection
[not match][2012-05-23 11:00:03.752] 021400/PmAgentConnectedProcessLoadCtrl RlibPmAgentCounterEventBuffer.cc:315 INFO:LoadCtrl: All counters were sent up - true
[not match][2012-05-23 11:00:03.848] 021400/PmAgentConnectedProcessCell RlibPmAgentCounterEventBuffer.cc:315 INFO:Cell: All counters were sent up - true
[not match][2012-05-23 11:00:03.852] 021400/PmAgentConnectedProcessUe RlibPmAgentCounterEventBuffer.cc:315 INFO:Ue: All counters were sent up - true
[not match][2012-05-23 11:00:03.852] 021400/RlibPmControllerStatHndlProcess RlibPmControllerStatCollector.cc:277 INFO:ModOm: All counters received from subordinate (12 of 12 ready). Request fetch of 15009 remaining counter events. No of counter events collected for the next ROP: 0. 
[not match][2012-05-23 11:00:03.852] 021400/RlibPmControllerStatHndlProcess RlibPmControllerSubordinateStatus.cc:151 INFO:ModOm: No of pending pids for current ROP: 0
[not match][2012-05-23 11:00:08.396] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 10 which is larger than amount of resources left: 6, resource NOT updated
[not match][2012-05-23 11:00:08.396] 021400/RnhLmCellCPT rlibTraceTraceFunctions.cc:211 INFO:<key -1931451104 part 2>"1,newActiveSetSize 0,oldSfDl 128,newSfDl 0,oldCodeNo 7,oldTimePosition -1,newTimePosition -1,selectedRLinRLs 1,oldSfUl 64,newSfUl 0,oldDedChTypeUl"rnhIfCellUlDedChType_DCH",newDedChTypeUl"rnhIfCellUlDedChType_None",compModeRes 0,physicalHsChan 0,eulCellType"rnhIfCellEul_NotValid",oldIubGbrBandwidthDl 10,newIubGbrBandwidthD"
[not match][2012-05-23 11:00:08.396] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmCellIubLinkResourceManagerD.cpp:282 ERROR:<key -1931451104 part 3>"l 0,oldIubGbrBandwidthUl 12,newIubGbrBandwidthUl 0,speechOnly"speechNotValid",oldRcState 1,newRcState 0}"
[not match][2012-05-23 11:00:09.080] 021400/RlibPmControllerStatHndlProcess RlibPmAgentCounterEventBuffer.cc:315 INFO:ModOm: All counters were sent up - true
[not match][2012-05-23 11:00:12.812] 021400/RlibPmControllerStatHndlProcess RlibPmControllerStatCollector.cc:925 INFO:ModOm: End counter freeze
[not match][2012-05-23 11:00:19.180] 021400/RnhLmCellCPT(rnhCellRoC[62]) ../src/RnhCellRoC.cpp:7901 INFO:rnhCellRoC[cellFroId 671, iubLinkFroId 146] failed to unlock cell, reason : RnhCellDataD::errorStatusNbapFailed
[not match][2012-05-23 11:00:28.772] 021400/RncLmUePT(UehHsCellChangeC[175]) ../src/UehHsCellChangeC.cpp:7874 INFO:choice point -> false: anyway try to release aal2 connection
[not match][2012-05-23 11:00:32.788] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 19 which is larger than amount of resources left: 12, resource NOT updated
[not match][2012-05-23 11:00:32.788] 021400/RnhLmCellCPT rlibTraceTraceFunctions.cc:211 INFO:<key -1931451104 part 2>"1,newActiveSetSize 0,oldSfDl 256,newSfDl 0,oldCodeNo 23,oldTimePosition -1,newTimePosition -1,selectedRLinRLs 1,oldSfUl 4,newSfUl 0,oldDedChTypeUl"rnhIfCellUlDedChType_EDCH",newDedChTypeUl"rnhIfCellUlDedChType_None",compModeRes 0,physicalHsChan 1,eulCellType"rnhIfCellEul_Serving2ms",oldIubGbrBandwidthDl 19,newIubGbrBandwid"
[not match][2012-05-23 11:00:32.788] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmCellIubLinkResourceManagerD.cpp:282 ERROR:<key -1931451104 part 3>"thDl 0,oldIubGbrBandwidthUl 1569,newIubGbrBandwidthUl 0,speechOnly"speechNotValid",oldRcState 25,newRcState 4}"
[not match][2012-05-23 11:00:49.880] 021400/RnhLmCellCPT(rnhCellRoC[62]) ../src/RnhCellRoC.cpp:7901 INFO:rnhCellRoC[cellFroId 671, iubLinkFroId 146] failed to unlock cell, reason : RnhCellDataD::errorStatusNbapFailed
[not match][2012-05-23 11:00:50.392] 021400/RncLmUePT(UehHsCellChangeC[175]) ../src/UehHsCellChangeC.cpp:7874 INFO:choice point -> false: anyway try to release aal2 connection
[not match][2012-05-23 11:00:51.504] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 10 which is larger than amount of resources left: 6, resource NOT updated
[not match][2012-05-23 11:00:51.504] 021400/RnhLmCellCPT rlibTraceTraceFunctions.cc:211 INFO:<key -1819541584 part 2>"2,newActiveSetSize 1,oldSfDl 128,newSfDl 0,oldCodeNo 11,oldTimePosition -1,newTimePosition -1,selectedRLinRLs 1,oldSfUl 64,newSfUl 0,oldDedChTypeUl"rnhIfCellUlDedChType_DCH",newDedChTypeUl"rnhIfCellUlDedChType_None",compModeRes 0,physicalHsChan 0,eulCellType"rnhIfCellEul_NotValid",oldIubGbrBandwidthDl 10,newIubGbrBandwidth"
[not match][2012-05-23 11:00:51.504] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmCellIubLinkResourceManagerD.cpp:282 ERROR:<key -1819541584 part 3>"Dl 0,oldIubGbrBandwidthUl 12,newIubGbrBandwidthUl 0,speechOnly"speechNotValid",oldRcState 1,newRcState 1}"
[not match][2012-05-23 11:00:59.652] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 9 which is larger than amount of resources left: 0, resource NOT updated
[not match][2012-05-23 11:00:59.656] 021400/RnhLmCellCPT rlibTraceTraceFunctions.cc:211 INFO:<key -1819568896 part 2>"Size 2,newActiveSetSize 2,oldSfDl 256,newSfDl 32,oldCodeNo 23,oldTimePosition -1,newTimePosition -1,selectedRLinRLs 1,oldSfUl 32,newSfUl 16,oldDedChTypeUl"rnhIfCellUlDedChType_EDCH",newDedChTypeUl"rnhIfCellUlDedChType_DCH",compModeRes 0,physicalHsChan 1,eulCellType"rnhIfCellEul_Serving10ms",oldIubGbrBandwidthDl 19,newIubGb"
[not match][2012-05-23 11:00:59.656] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmCellIubLinkResourceManagerD.cpp:282 ERROR:<key -1819568896 part 3>"rBandwidthDl 10,oldIubGbrBandwidthUl 376,newIubGbrBandwidthUl 12,speechOnly"speechNotValid",oldRcState 25,newRcState 5}"
[not match][2012-05-23 11:00:59.800] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 19 which is larger than amount of resources left: 0, resource NOT updated
[not match][2012-05-23 11:00:59.800] 021400/RnhLmCellCPT rlibTraceTraceFunctions.cc:211 INFO:<key -1819568896 part 2>" 1,newActiveSetSize 0,oldSfDl 256,newSfDl 0,oldCodeNo 19,oldTimePosition -1,newTimePosition -1,selectedRLinRLs 1,oldSfUl 32,newSfUl 0,oldDedChTypeUl"rnhIfCellUlDedChType_EDCH",newDedChTypeUl"rnhIfCellUlDedChType_None",compModeRes 0,physicalHsChan 1,eulCellType"rnhIfCellEul_Serving10ms",oldIubGbrBandwidthDl 19,newIubGbrBand"
[not match][2012-05-23 11:00:59.800] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmCellIubLinkResourceManagerD.cpp:282 ERROR:<key -1819568896 part 3>"widthDl 0,oldIubGbrBandwidthUl 376,newIubGbrBandwidthUl 0,speechOnly"speechNotValid",oldRcState 25,newRcState 4}"
[not match][2012-05-23 11:00:59.936] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 10 which is larger than amount of resources left: 0, resource NOT updated
[not match][2012-05-23 11:00:59.936] 021400/RnhLmCellCPT rlibTraceTraceFunctions.cc:211 INFO:<key -1819568896 part 2>"ze 2,newActiveSetSize 1,oldSfDl 32,newSfDl 0,oldCodeNo 12,oldTimePosition -1,newTimePosition -1,selectedRLinRLs 1,oldSfUl 16,newSfUl 0,oldDedChTypeUl"rnhIfCellUlDedChType_DCH",newDedChTypeUl"rnhIfCellUlDedChType_None",compModeRes 0,physicalHsChan 0,eulCellType"rnhIfCellEul_NotValid",oldIubGbrBandwidthDl 10,newIubGbrBandwid"
[not match][2012-05-23 11:00:59.936] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmCellIubLinkResourceManagerD.cpp:282 ERROR:<key -1819568896 part 3>"thDl 0,oldIubGbrBandwidthUl 12,newIubGbrBandwidthUl 0,speechOnly"speechNotValid",oldRcState 5,newRcState 5}"
[not match][2012-05-23 11:01:00.000] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 19 which is larger than amount of resources left: 10, resource NOT updated
[not match][2012-05-23 11:01:00.000] 021400/RnhLmCellCPT rlibTraceTraceFunctions.cc:211 INFO:<key -1819568896 part 2>" 1,newActiveSetSize 0,oldSfDl 256,newSfDl 0,oldCodeNo 23,oldTimePosition -1,newTimePosition -1,selectedRLinRLs 1,oldSfUl 32,newSfUl 0,oldDedChTypeUl"rnhIfCellUlDedChType_EDCH",newDedChTypeUl"rnhIfCellUlDedChType_None",compModeRes 0,physicalHsChan 1,eulCellType"rnhIfCellEul_Serving10ms",oldIubGbrBandwidthDl 19,newIubGbrBand"
[not match][2012-05-23 11:01:00.000] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmCellIubLinkResourceManagerD.cpp:282 ERROR:<key -1819568896 part 3>"widthDl 0,oldIubGbrBandwidthUl 376,newIubGbrBandwidthUl 0,speechOnly"speechNotValid",oldRcState 25,newRcState 4}"
[not match][2012-05-23 11:01:00.284] 021400/RnhLmCellCPT(rnhAdmC) ../src/RnhAdmResourceBaseD.cpp:130 ERROR:DecreaseResourceUsage: Attempt to decrease resource dlIubGbrBwResource with delta: 19 which is larger than amount of resources left: 10, resource NOT updated
